chr	start	end	BS	BS.norm	boundary	TADid	TAD
II	4290000	4294999	  5.066	 0.3623229	0	69	1
II	4295000	4299999	  4.995	 0.2916336	0	69	1
II	4300000	4304999	  4.771	 0.0673205	0	69	1
II	4305000	4309999	  4.669	-0.0344320	0	69	1
II	4310000	4314999	  4.752	 0.0485821	0	69	1
II	4315000	4319999	  4.775	 0.0715290	1	69.5	0
II	4320000	4324999	  4.714	 0.0102608	0	70	1
II	4325000	4329999	  4.369	-0.3349977	0	70	1
II	4330000	4334999	  4.260	-0.4438387	0	70	1
II	4335000	4339999	  4.231	-0.4722494	0	70	1
II	4340000	4344999	  4.244	-0.4601631	0	70	1
II	4345000	4349999	  4.267	-0.4365109	0	70	1
II	4350000	4354999	  4.313	-0.3911882	0	70	1
II	4355000	4359999	  4.233	-0.4709479	0	70	1
II	4360000	4364999	  4.266	-0.4379734	0	70	1
II	4365000	4369999	  4.480	-0.2237176	0	70	1
II	4370000	4374999	  4.658	-0.0453883	0	70	1
II	4375000	4379999	  4.773	 0.0689454	1	70.5	0
II	4380000	4384999	  4.648	-0.0554461	0	71	1
II	4385000	4389999	  4.542	-0.1617156	0	71	1
II	4390000	4394999	  4.428	-0.2759737	0	71	1
II	4395000	4399999	  4.482	-0.2220145	0	71	1
II	4400000	4404999	  4.708	 0.0043224	0	71	1
II	4405000	4409999	  5.126	 0.4224453	0	71	1
II	4410000	4414999	  5.568	 0.8644557	1	71.5	0
II	4415000	4419999	  4.348	-0.3557529	0	72	1
II	4420000	4424999	  4.371	-0.3322649	0	72	1
II	4425000	4429999	  5.312	 0.6082316	1	72.5	0
II	4430000	4434999	  4.786	 0.0824093	0	73	1
II	4435000	4439999	  4.838	 0.1344611	0	73	1
II	4440000	4444999	  3.753	-0.9504821	0	73	1
II	4445000	4449999	  4.708	 0.0038388	0	73	1
II	4450000	4454999	  4.188	-0.5153648	0	73	1
II	4455000	4459999	  3.667	-1.0367711	0	73	1
II	4460000	4464999	  3.392	-1.3112244	0	73	1
II	4465000	4469999	  3.321	-1.3822476	0	73	1
II	4470000	4474999	  4.211	-0.4931204	0	73	1
II	4475000	4479999	-99.000	 0.0000000	0	73	1
II	4480000	4484999	-99.000	 0.0000000	0	73	1
II	4485000	4489999	-99.000	 0.0000000	0	73	1
II	4490000	4494999	-99.000	 0.0000000	0	73	1
II	4495000	4499999	-99.000	 0.0000000	0	73	1
II	4500000	4504999	-99.000	 0.0000000	0	73	1
II	4505000	4509999	-99.000	 0.0000000	0	73	1
II	4510000	4514999	-99.000	 0.0000000	0	73	1
II	4515000	4519999	-99.000	 0.0000000	0	73	1
II	4520000	4524999	-99.000	 0.0000000	0	73	1
II	4525000	4529999	-99.000	 0.0000000	0	73	1
II	4530000	4534999	-99.000	 0.0000000	0	73	1
II	4535000	4539999	-99.000	 0.0000000	0	73	1
III	5000	9999	-99.000	 0.0000000	0	0	1
III	10000	14999	-99.000	 0.0000000	0	0	1
III	15000	19999	-99.000	 0.0000000	0	0	1
III	20000	24999	-99.000	 0.0000000	0	0	1
III	25000	29999	-99.000	 0.0000000	0	0	1
III	30000	34999	-99.000	 0.0000000	0	0	1
III	35000	39999	-99.000	 0.0000000	0	0	1
III	40000	44999	-99.000	 0.0000000	0	0	1
III	45000	49999	-99.000	 0.0000000	0	0	1
III	50000	54999	-99.000	 0.0000000	0	0	1
III	55000	59999	-99.000	 0.0000000	0	0	1
III	60000	64999	-99.000	 0.0000000	0	0	1
III	65000	69999	  4.271	-0.4353239	0	0	1
III	70000	74999	  4.279	-0.4268233	0	0	1
III	75000	79999	  4.269	-0.4372555	0	0	1
III	80000	84999	  4.331	-0.3746592	0	0	1
III	85000	89999	  4.477	-0.2288944	0	0	1
III	90000	94999	  4.400	-0.3054641	0	0	1
III	95000	99999	  4.353	-0.3524889	0	0	1
III	100000	104999	  4.310	-0.3956905	0	0	1
III	105000	109999	  4.142	-0.5636563	0	0	1
III	110000	114999	  4.061	-0.6451427	0	0	1
III	115000	119999	  4.044	-0.6619995	0	0	1
III	120000	124999	  3.915	-0.7910448	0	0	1
III	125000	129999	  3.925	-0.7806206	0	0	1
III	130000	134999	  4.175	-0.5312344	0	0	1
III	135000	139999	  4.503	-0.2026368	0	0	1
III	140000	144999	  4.747	 0.0407740	0	0	1
III	145000	149999	  4.818	 0.1120334	1	0.5	0
III	150000	154999	  4.736	 0.0305296	0	1	1
III	155000	159999	  4.524	-0.1817018	0	1	1
III	160000	164999	  4.331	-0.3752198	0	1	1
III	165000	169999	  4.271	-0.4345749	0	1	1
III	170000	174999	  4.370	-0.3363287	0	1	1
III	175000	179999	  4.422	-0.2836777	0	1	1
III	180000	184999	  4.391	-0.3149964	0	1	1
III	185000	189999	  4.454	-0.2519696	0	1	1
III	190000	194999	  4.320	-0.3861719	0	1	1
III	195000	199999	  4.323	-0.3829857	0	1	1
III	200000	204999	  4.364	-0.3420392	0	1	1
III	205000	209999	  4.182	-0.5236510	0	1	1
III	210000	214999	  4.189	-0.5163907	0	1	1
III	215000	219999	  4.350	-0.3560841	0	1	1
III	220000	224999	  3.483	-1.2228694	0	1	1
III	225000	229999	  4.233	-0.4727689	0	1	1
III	230000	234999	  3.960	-0.7455838	0	1	1
III	235000	239999	  3.831	-0.8753089	0	1	1
III	240000	244999	  3.940	-0.7659059	0	1	1
III	245000	249999	  4.069	-0.6370735	0	1	1
III	250000	254999	  4.249	-0.4571925	0	1	1
III	255000	259999	  4.479	-0.2265761	0	1	1
III	260000	264999	  4.838	 0.1322062	0	1	1
III	265000	269999	  5.267	 0.5609690	1	1.5	0
III	270000	274999	  5.017	 0.3112976	0	2	1
III	275000	279999	  4.871	 0.1654895	0	2	1
III	280000	284999	  4.849	 0.1427569	0	2	1
III	285000	289999	  4.775	 0.0694077	0	2	1
III	290000	294999	  4.545	-0.1610278	0	2	1
III	295000	299999	  4.434	-0.2719329	0	2	1
III	300000	304999	  4.215	-0.4909513	0	2	1
III	305000	309999	  4.086	-0.6198820	0	2	1
III	310000	314999	  4.135	-0.5705284	0	2	1
III	315000	319999	  4.154	-0.5513755	0	2	1
III	320000	324999	  4.211	-0.4945584	0	2	1
III	325000	329999	  4.258	-0.4481204	0	2	1
III	330000	334999	  4.421	-0.2847826	0	2	1
III	335000	339999	  4.493	-0.2125002	0	2	1
III	340000	344999	  4.657	-0.0490226	0	2	1
III	345000	349999	  5.089	 0.3829995	0	2	1
III	350000	354999	  5.543	 0.8366378	0	2	1
III	355000	359999	  5.687	 0.9810736	1	2.5	0
III	360000	364999	  5.126	 0.4200763	0	3	1
III	365000	369999	  4.716	 0.0098098	0	3	1
III	370000	374999	  4.508	-0.1973723	0	3	1
III	375000	379999	  4.400	-0.3058713	0	3	1
III	380000	384999	  4.409	-0.2968048	0	3	1
III	385000	389999	  4.362	-0.3434922	0	3	1
III	390000	394999	  4.402	-0.3036633	0	3	1
III	395000	399999	  4.600	-0.1062571	0	3	1
III	400000	404999	  4.850	 0.1445235	0	3	1
III	405000	409999	  5.010	 0.3042967	1	3.5	0
III	410000	414999	  4.927	 0.2206745	0	4	1
III	415000	419999	  4.734	 0.0277258	0	4	1
III	420000	424999	  4.575	-0.1310696	0	4	1
III	425000	429999	  4.394	-0.3120513	0	4	1
III	430000	434999	  4.405	-0.3006719	0	4	1
III	435000	439999	  4.312	-0.3934877	0	4	1
III	440000	444999	  4.178	-0.5274578	0	4	1
III	445000	449999	  4.248	-0.4574187	0	4	1
III	450000	454999	  4.334	-0.3720859	0	4	1
III	455000	459999	  4.665	-0.0408034	0	4	1
III	460000	464999	  4.833	 0.1268685	0	4	1
III	465000	469999	  5.108	 0.4018140	0	4	1
III	470000	474999	  5.147	 0.4412287	0	4	1
III	475000	479999	  4.950	 0.2441732	0	4	1
III	480000	484999	  5.161	 0.4549466	1	4.5	0
III	485000	489999	  4.156	-0.5497573	0	5	1
III	490000	494999	  5.052	 0.3463046	0	5	1
III	495000	499999	  4.669	-0.0373421	0	5	1
III	500000	504999	  4.372	-0.3337993	0	5	1
III	505000	509999	  4.163	-0.5424312	0	5	1
III	510000	514999	  3.975	-0.7306773	0	5	1
III	515000	519999	  3.963	-0.7428495	0	5	1
III	520000	524999	  4.165	-0.5412630	0	5	1
III	525000	529999	  4.307	-0.3983854	0	5	1
III	530000	534999	  4.464	-0.2420326	0	5	1
III	535000	539999	  5.023	 0.3171030	0	5	1
III	540000	544999	  5.436	 0.7299952	1	5.5	0
III	545000	549999	  5.310	 0.6045344	0	6	1
III	550000	554999	  5.345	 0.6392472	0	6	1
III	555000	559999	  5.320	 0.6140302	0	6	1
III	560000	564999	  5.204	 0.4977679	0	6	1
III	565000	569999	  4.992	 0.2862942	0	6	1
III	570000	574999	  4.811	 0.1053742	0	6	1
III	575000	579999	  4.762	 0.0561962	0	6	1
III	580000	584999	  4.749	 0.0428112	0	6	1
III	585000	589999	  4.750	 0.0438502	0	6	1
III	590000	594999	  4.570	-0.1363129	0	6	1
III	595000	599999	  4.404	-0.3023493	0	6	1
III	600000	604999	  4.420	-0.2854909	0	6	1
III	605000	609999	  4.645	-0.0604507	0	6	1
III	610000	614999	  4.798	 0.0923495	0	6	1
III	615000	619999	  4.899	 0.1935558	0	6	1
III	620000	624999	  5.006	 0.3005769	1	6.5	0
III	625000	629999	  4.955	 0.2486589	0	7	1
III	630000	634999	  4.647	-0.0588869	0	7	1
III	635000	639999	  4.441	-0.2643730	0	7	1
III	640000	644999	  4.385	-0.3206939	0	7	1
III	645000	649999	  4.290	-0.4161444	0	7	1
III	650000	654999	  4.428	-0.2782895	0	7	1
III	655000	659999	  4.591	-0.1150113	0	7	1
III	660000	664999	  4.607	-0.0984368	0	7	1
III	665000	669999	  4.474	-0.2318565	0	7	1
III	670000	674999	  4.659	-0.0465021	0	7	1
III	675000	679999	  4.872	 0.1656780	0	7	1
III	680000	684999	  5.162	 0.4558364	0	7	1
III	685000	689999	  5.593	 0.8870782	1	7.5	0
III	690000	694999	  5.355	 0.6491529	0	8	1
III	695000	699999	  4.988	 0.2823296	0	8	1
III	700000	704999	  4.711	 0.0046994	0	8	1
III	705000	709999	  4.462	-0.2440583	0	8	1
III	710000	714999	  4.184	-0.5219020	0	8	1
III	715000	719999	  4.010	-0.6959433	0	8	1
III	720000	724999	  4.022	-0.6839752	0	8	1
III	725000	729999	  4.075	-0.6309491	0	8	1
III	730000	734999	  4.038	-0.6673993	0	8	1
III	735000	739999	  4.033	-0.6729886	0	8	1
III	740000	744999	  4.140	-0.5660927	0	8	1
III	745000	749999	  4.188	-0.5182398	0	8	1
III	750000	754999	  4.442	-0.2635032	0	8	1
III	755000	759999	  4.452	-0.2539023	0	8	1
III	760000	764999	  4.426	-0.2795897	0	8	1
III	765000	769999	  4.426	-0.2798075	0	8	1
III	770000	774999	  4.431	-0.2745883	0	8	1
III	775000	779999	  4.699	-0.0070487	0	8	1
III	780000	784999	  4.822	 0.1163021	1	8.5	0
III	785000	789999	  4.683	-0.0228819	0	9	1
III	790000	794999	  4.638	-0.0680405	0	9	1
III	795000	799999	  4.558	-0.1475830	0	9	1
III	800000	804999	  4.440	-0.2660742	0	9	1
III	805000	809999	  4.529	-0.1771422	0	9	1
III	810000	814999	  4.695	-0.0113247	0	9	1
III	815000	819999	  4.757	 0.0508136	1	9.5	0
III	820000	824999	  4.605	-0.1007538	0	10	1
III	825000	829999	  4.516	-0.1894706	0	10	1
III	830000	834999	  4.509	-0.1967576	0	10	1
III	835000	839999	  4.420	-0.2856091	0	10	1
III	840000	844999	  4.359	-0.3473470	0	10	1
III	845000	849999	  4.569	-0.1366121	0	10	1
III	850000	854999	  4.453	-0.2533357	0	10	1
III	855000	859999	  4.374	-0.3316049	0	10	1
III	860000	864999	  4.317	-0.3892314	0	10	1
III	865000	869999	  4.278	-0.4282969	0	10	1
III	870000	874999	  4.298	-0.4075398	0	10	1
III	875000	879999	  4.393	-0.3124991	0	10	1
III	880000	884999	  4.524	-0.1815811	0	10	1
III	885000	889999	  4.429	-0.2768236	0	10	1
III	890000	894999	  4.328	-0.3777253	0	10	1
III	895000	899999	  4.314	-0.3913897	0	10	1
III	900000	904999	  4.307	-0.3989333	0	10	1
III	905000	909999	  4.356	-0.3501526	0	10	1
III	910000	914999	  4.570	-0.1363030	0	10	1
III	915000	919999	  4.797	 0.0915003	0	10	1
III	920000	924999	  4.983	 0.2767405	0	10	1
III	925000	929999	  4.986	 0.2804928	0	10	1
III	930000	934999	  4.825	 0.1194713	0	10	1
III	935000	939999	  5.052	 0.3460154	0	10	1
III	940000	944999	  5.434	 0.7280823	0	10	1
III	945000	949999	  5.646	 0.9400528	1	10.5	0
III	950000	954999	  5.344	 0.6380258	0	11	0
III	955000	959999	  5.153	 0.4475466	0	11	0
III	960000	964999	  4.826	 0.1206063	0	11	0
III	965000	969999	  4.832	 0.1256814	0	11	0
III	970000	974999	  5.237	 0.5313267	1	11.5	0
III	975000	979999	  5.010	 0.3043098	0	12	0
III	980000	984999	  4.776	 0.0699556	0	12	0
III	985000	989999	  4.761	 0.0547623	0	12	0
III	990000	994999	  4.826	 0.1198617	1	12.5	0
III	995000	999999	  4.744	 0.0377061	0	13	1
III	1000000	1004999	  4.568	-0.1374809	0	13	1
III	1005000	1009999	  4.534	-0.1721037	0	13	1
III	1010000	1014999	  4.615	-0.0908062	0	13	1
III	1015000	1019999	  4.642	-0.0643602	0	13	1
III	1020000	1024999	  4.595	-0.1113271	0	13	1
III	1025000	1029999	  4.525	-0.1811727	0	13	1
III	1030000	1034999	  4.140	-0.5661325	0	13	1
III	1035000	1039999	  4.037	-0.6692482	0	13	1
III	1040000	1044999	  4.407	-0.2993571	0	13	1
III	1045000	1049999	  5.298	 0.5917860	0	13	1
III	1050000	1054999	  7.322	 2.6157036	0	13	1
III	1055000	1059999	 11.628	 6.9224193	1	13.5	0
III	1060000	1064999	  1.000	-3.7058702	0	14	1
III	1065000	1069999	  1.000	-3.7058702	0	14	1
III	1070000	1074999	  1.000	-3.7058702	0	14	1
III	1075000	1079999	 55.348	 7.8796475	1	14.5	0
III	1080000	1084999	 29.151	 7.8796475	0	15	0
III	1085000	1089999	 19.929	 7.8796475	0	15	0
III	1090000	1094999	 16.403	 7.8796475	0	15	0
III	1095000	1099999	 14.393	 7.8796475	0	15	0
III	1100000	1104999	 13.122	 7.8796475	0	15	0
III	1105000	1109999	 13.972	 7.8796475	0	15	0
III	1110000	1114999	 16.123	 7.8796475	0	15	0
III	1115000	1119999	 20.117	 7.8796475	0	15	0
III	1120000	1124999	 26.792	 7.8796475	0	15	0
III	1125000	1129999	 47.375	 7.8796475	1	15.5	0
III	1130000	1134999	  1.000	-3.7058702	0	16	1
III	1135000	1139999	  1.000	-3.7058702	0	16	1
III	1140000	1144999	  1.000	-3.7058702	0	16	1
III	1145000	1149999	  9.423	 4.7166430	1	16.5	0
III	1150000	1154999	  5.741	 1.0348021	0	17	1
III	1155000	1159999	  4.862	 0.1560917	0	17	1
III	1160000	1164999	  4.486	-0.2201444	0	17	1
III	1165000	1169999	  4.339	-0.3668679	0	17	1
III	1170000	1174999	  4.486	-0.2203591	0	17	1
III	1175000	1179999	  4.755	 0.0489670	1	17.5	0
III	1180000	1184999	  4.477	-0.2292961	0	18	1
III	1185000	1189999	  4.260	-0.4459501	0	18	1
III	1190000	1194999	  4.131	-0.5745676	0	18	1
III	1195000	1199999	  4.232	-0.4743701	0	18	1
III	1200000	1204999	  4.312	-0.3939882	0	18	1
III	1205000	1209999	  4.608	-0.0974857	0	18	1
III	1210000	1214999	  4.803	 0.0968399	0	18	1
III	1215000	1219999	  5.043	 0.3370356	0	18	1
III	1220000	1224999	  5.367	 0.6609128	0	18	1
III	1225000	1229999	  5.485	 0.7788594	1	18.5	0
III	1230000	1234999	  5.448	 0.7419143	0	19	1
III	1235000	1239999	  5.181	 0.4748199	0	19	1
III	1240000	1244999	  5.130	 0.4236519	0	19	1
III	1245000	1249999	  5.024	 0.3181994	0	19	1
III	1250000	1254999	  5.005	 0.2993789	0	19	1
III	1255000	1259999	  4.932	 0.2264127	0	19	1
III	1260000	1264999	  4.898	 0.1919510	0	19	1
III	1265000	1269999	  4.665	-0.0413474	0	19	1
III	1270000	1274999	  4.526	-0.1799823	0	19	1
III	1275000	1279999	  4.527	-0.1787509	0	19	1
III	1280000	1284999	  4.597	-0.1091407	0	19	1
III	1285000	1289999	  4.720	 0.0140586	0	19	1
III	1290000	1294999	  4.824	 0.1177305	0	19	1
III	1295000	1299999	  4.815	 0.1094564	0	19	1
III	1300000	1304999	  4.907	 0.2011112	0	19	1
III	1305000	1309999	  5.075	 0.3691029	0	19	1
III	1310000	1314999	  5.548	 0.8416555	1	19.5	0
III	1315000	1319999	  5.512	 0.8059918	0	20	1
III	1320000	1324999	  5.041	 0.3353461	0	20	1
III	1325000	1329999	  4.624	-0.0820526	0	20	1
III	1330000	1334999	  4.275	-0.4304538	0	20	1
III	1335000	1339999	  4.088	-0.6177017	0	20	1
III	1340000	1344999	  4.009	-0.6969630	0	20	1
III	1345000	1349999	  3.978	-0.7276718	0	20	1
III	1350000	1354999	  4.026	-0.6798333	0	20	1
III	1355000	1359999	  4.101	-0.6050957	0	20	1
III	1360000	1364999	  4.116	-0.5900936	0	20	1
III	1365000	1369999	  4.343	-0.3631905	0	20	1
III	1370000	1374999	  4.539	-0.1666460	0	20	1
III	1375000	1379999	  4.733	 0.0267047	0	20	1
III	1380000	1384999	  5.316	 0.6105959	0	20	1
III	1385000	1389999	  5.514	 0.8081033	1	20.5	0
III	1390000	1394999	  5.435	 0.7290450	0	21	0
III	1395000	1399999	  5.075	 0.3693479	0	21	0
III	1400000	1404999	  4.992	 0.2859153	0	21	0
III	1405000	1409999	  5.243	 0.5369570	0	21	0
III	1410000	1414999	  5.479	 0.7727625	1	21.5	0
III	1415000	1419999	  5.412	 0.7060500	0	22	0
III	1420000	1424999	  5.071	 0.3653340	0	22	0
III	1425000	1429999	  4.802	 0.0960605	0	22	0
III	1430000	1434999	  4.640	-0.0658619	0	22	0
III	1435000	1439999	  4.764	 0.0586109	0	22	0
III	1440000	1444999	  4.738	 0.0324848	0	22	0
III	1445000	1449999	  4.765	 0.0590769	0	22	0
III	1450000	1454999	  4.795	 0.0892194	0	22	0
III	1455000	1459999	  4.904	 0.1981274	0	22	0
III	1460000	1464999	  5.121	 0.4146777	0	22	0
III	1465000	1469999	  5.164	 0.4580375	0	22	0
III	1470000	1474999	  5.344	 0.6381761	0	22	0
III	1475000	1479999	  5.510	 0.8041745	1	22.5	0
III	1480000	1484999	  5.452	 0.7458621	0	23	1
III	1485000	1489999	  5.224	 0.5178209	0	23	1
III	1490000	1494999	  5.058	 0.3524749	0	23	1
III	1495000	1499999	  4.877	 0.1714430	0	23	1
III	1500000	1504999	  4.652	-0.0543283	0	23	1
III	1505000	1509999	  4.420	-0.2855601	0	23	1
III	1510000	1514999	  4.281	-0.4245493	0	23	1
III	1515000	1519999	  4.129	-0.5768958	0	23	1
III	1520000	1524999	  4.011	-0.6949674	0	23	1
III	1525000	1529999	  3.946	-0.7599700	0	23	1
III	1530000	1534999	  3.907	-0.7991268	0	23	1
III	1535000	1539999	  3.885	-0.8209702	0	23	1
III	1540000	1544999	  3.934	-0.7717533	0	23	1
III	1545000	1549999	  3.862	-0.8434035	0	23	1
III	1550000	1554999	  3.842	-0.8637228	0	23	1
III	1555000	1559999	  3.973	-0.7328934	0	23	1
III	1560000	1564999	  4.183	-0.5233138	0	23	1
III	1565000	1569999	  4.380	-0.3260884	0	23	1
III	1570000	1574999	  4.588	-0.1183029	0	23	1
III	1575000	1579999	  4.379	-0.3270963	0	23	1
III	1580000	1584999	  4.197	-0.5091866	0	23	1
III	1585000	1589999	  4.321	-0.3845967	0	23	1
III	1590000	1594999	  4.582	-0.1240429	0	23	1
III	1595000	1599999	  4.705	-0.0007562	0	23	1
III	1600000	1604999	  4.637	-0.0688846	0	23	1
III	1605000	1609999	  4.627	-0.0787087	0	23	1
III	1610000	1614999	  4.502	-0.2042229	0	23	1
III	1615000	1619999	  4.429	-0.2767281	0	23	1
III	1620000	1624999	  4.367	-0.3386833	0	23	1
III	1625000	1629999	  4.468	-0.2377573	0	23	1
III	1630000	1634999	  4.404	-0.3020564	0	23	1
III	1635000	1639999	  4.454	-0.2521021	0	23	1
III	1640000	1644999	  4.503	-0.2030359	0	23	1
III	1645000	1649999	  4.421	-0.2847555	0	23	1
III	1650000	1654999	  4.376	-0.3297998	0	23	1
III	1655000	1659999	  4.453	-0.2530284	0	23	1
III	1660000	1664999	  4.527	-0.1785923	0	23	1
III	1665000	1669999	  4.518	-0.1881632	0	23	1
III	1670000	1674999	  4.548	-0.1578399	0	23	1
III	1675000	1679999	  4.406	-0.2994631	0	23	1
III	1680000	1684999	  4.517	-0.1889387	0	23	1
III	1685000	1689999	  4.853	 0.1474309	0	23	1
III	1690000	1694999	  5.060	 0.3543223	1	23.5	0
III	1695000	1699999	  4.874	 0.1680851	0	24	1
III	1700000	1704999	  5.043	 0.3372463	0	24	1
III	1705000	1709999	  4.790	 0.0845167	0	24	1
III	1710000	1714999	  4.554	-0.1516162	0	24	1
III	1715000	1719999	  4.475	-0.2305485	0	24	1
III	1720000	1724999	  4.276	-0.4299192	0	24	1
III	1725000	1729999	  4.300	-0.4056041	0	24	1
III	1730000	1734999	  4.441	-0.2649699	0	24	1
III	1735000	1739999	  4.625	-0.0806895	0	24	1
III	1740000	1744999	  4.685	-0.0205481	0	24	1
III	1745000	1749999	  4.391	-0.3149433	0	24	1
III	1750000	1754999	  4.227	-0.4788440	0	24	1
III	1755000	1759999	  4.249	-0.4567461	0	24	1
III	1760000	1764999	  4.272	-0.4335024	0	24	1
III	1765000	1769999	  4.322	-0.3842132	0	24	1
III	1770000	1774999	  4.401	-0.3046098	0	24	1
III	1775000	1779999	  4.374	-0.3314659	0	24	1
III	1780000	1784999	  4.270	-0.4363436	0	24	1
III	1785000	1789999	  4.289	-0.4164808	0	24	1
III	1790000	1794999	  4.340	-0.3662553	0	24	1
III	1795000	1799999	  4.349	-0.3572372	0	24	1
III	1800000	1804999	  4.616	-0.0898500	0	24	1
III	1805000	1809999	  3.799	-0.9072262	0	24	1
III	1810000	1814999	  4.653	-0.0526659	0	24	1
III	1815000	1819999	  4.392	-0.3136667	0	24	1
III	1820000	1824999	  4.502	-0.2040233	0	24	1
III	1825000	1829999	  4.436	-0.2701059	0	24	1
III	1830000	1834999	  4.366	-0.3402396	0	24	1
III	1835000	1839999	  4.308	-0.3978386	0	24	1
III	1840000	1844999	  4.298	-0.4076721	0	24	1
III	1845000	1849999	  4.247	-0.4586600	0	24	1
III	1850000	1854999	  4.110	-0.5962777	0	24	1
III	1855000	1859999	  4.098	-0.6078273	0	24	1
III	1860000	1864999	  3.991	-0.7152621	0	24	1
III	1865000	1869999	  3.950	-0.7557364	0	24	1
III	1870000	1874999	  4.023	-0.6827851	0	24	1
III	1875000	1879999	  4.237	-0.4692641	0	24	1
III	1880000	1884999	  4.451	-0.2545416	0	24	1
III	1885000	1889999	  4.646	-0.0600201	0	24	1
III	1890000	1894999	  4.789	 0.0831379	1	24.5	0
III	1895000	1899999	  4.735	 0.0295868	0	25	1
III	1900000	1904999	  4.589	-0.1168663	0	25	1
III	1905000	1909999	  4.620	-0.0862045	0	25	1
III	1910000	1914999	  4.719	 0.0132502	0	25	1
III	1915000	1919999	  4.727	 0.0207143	1	25.5	0
III	1920000	1924999	  4.511	-0.1949073	0	26	1
III	1925000	1929999	  4.287	-0.4189406	0	26	1
III	1930000	1934999	  4.242	-0.4635263	0	26	1
III	1935000	1939999	  4.258	-0.4475320	0	26	1
III	1940000	1944999	  4.357	-0.3483712	0	26	1
III	1945000	1949999	  4.497	-0.2085311	0	26	1
III	1950000	1954999	  4.755	 0.0490859	0	26	1
III	1955000	1959999	  4.939	 0.2332620	0	26	1
III	1960000	1964999	  5.159	 0.4535269	1	26.5	0
III	1965000	1969999	  5.124	 0.4185889	0	27	1
III	1970000	1974999	  5.088	 0.3818299	0	27	1
III	1975000	1979999	  5.069	 0.3630684	0	27	1
III	1980000	1984999	  4.905	 0.1990087	0	27	1
III	1985000	1989999	  4.596	-0.1101631	0	27	1
III	1990000	1994999	  4.294	-0.4114409	0	27	1
III	1995000	1999999	  4.033	-0.6729548	0	27	1
III	2000000	2004999	  3.909	-0.7967992	0	27	1
III	2005000	2009999	  3.905	-0.8004627	0	27	1
III	2010000	2014999	  3.772	-0.9341518	0	27	1
III	2015000	2019999	  3.797	-0.9091037	0	27	1
III	2020000	2024999	  3.864	-0.8415798	0	27	1
III	2025000	2029999	  3.960	-0.7460225	0	27	1
III	2030000	2034999	  4.031	-0.6749644	0	27	1
III	2035000	2039999	  4.043	-0.6626355	0	27	1
III	2040000	2044999	  4.082	-0.6238473	0	27	1
III	2045000	2049999	  4.180	-0.5260553	0	27	1
III	2050000	2054999	  4.425	-0.2812069	0	27	1
III	2055000	2059999	  4.734	 0.0281908	0	27	1
III	2060000	2064999	  4.925	 0.2190708	1	27.5	0
III	2065000	2069999	  4.916	 0.2105849	0	28	0
III	2070000	2074999	  4.865	 0.1595480	0	28	0
III	2075000	2079999	  4.772	 0.0656989	0	28	0
III	2080000	2084999	  4.717	 0.0112116	0	28	0
III	2085000	2089999	  4.786	 0.0800649	0	28	0
III	2090000	2094999	  4.883	 0.1772650	1	28.5	0
III	2095000	2099999	  4.702	-0.0034338	0	29	1
III	2100000	2104999	  4.342	-0.3634456	0	29	1
III	2105000	2109999	  4.222	-0.4836173	0	29	1
III	2110000	2114999	  4.349	-0.3571602	0	29	1
III	2115000	2119999	  4.293	-0.4124210	0	29	1
III	2120000	2124999	  4.321	-0.3847259	0	29	1
III	2125000	2129999	  4.266	-0.4394687	0	29	1
III	2130000	2134999	  4.262	-0.4437820	0	29	1
III	2135000	2139999	  4.394	-0.3118083	0	29	1
III	2140000	2144999	  4.757	 0.0509725	0	29	1
III	2145000	2149999	  3.858	-0.8480829	0	29	1
III	2150000	2154999	  4.885	 0.1789897	1	29.5	0
III	2155000	2159999	  4.693	-0.0124198	0	30	1
III	2160000	2164999	  4.663	-0.0432926	0	30	1
III	2165000	2169999	  4.555	-0.1509640	0	30	1
III	2170000	2174999	  4.366	-0.3394238	0	30	1
III	2175000	2179999	  4.334	-0.3723429	0	30	1
III	2180000	2184999	  4.141	-0.5649528	0	30	1
III	2185000	2189999	  3.900	-0.8060367	0	30	1
III	2190000	2194999	  3.800	-0.9059888	0	30	1
III	2195000	2199999	  3.691	-1.0149659	0	30	1
III	2200000	2204999	  3.636	-1.0696879	0	30	1
III	2205000	2209999	  3.718	-0.9881440	0	30	1
III	2210000	2214999	  3.932	-0.7734533	0	30	1
III	2215000	2219999	  4.209	-0.4966531	0	30	1
III	2220000	2224999	  4.517	-0.1893180	0	30	1
III	2225000	2229999	  4.598	-0.1073827	0	30	1
III	2230000	2234999	  4.648	-0.0577728	0	30	1
III	2235000	2239999	  4.684	-0.0222050	0	30	1
III	2240000	2244999	  4.862	 0.1558020	0	30	1
III	2245000	2249999	  5.014	 0.3076904	1	30.5	0
III	2250000	2254999	  4.645	-0.0604611	0	31	1
III	2255000	2259999	  4.455	-0.2504796	0	31	1
III	2260000	2264999	  4.324	-0.3817413	0	31	1
III	2265000	2269999	  4.176	-0.5296099	0	31	1
III	2270000	2274999	  3.925	-0.7812917	0	31	1
III	2275000	2279999	  3.844	-0.8614887	0	31	1
III	2280000	2284999	  3.833	-0.8726818	0	31	1
III	2285000	2289999	  3.813	-0.8926641	0	31	1
III	2290000	2294999	  3.726	-0.9799301	0	31	1
III	2295000	2299999	  3.803	-0.9025956	0	31	1
III	2300000	2304999	  3.860	-0.8454457	0	31	1
