chr	start	end	BS	BS.norm	boundary	TADid	TAD
I	125800	125999	2.093	-0.2246	0	48	1
I	126000	126199	 1.97	-0.3469	0	48	1
I	126200	126399	1.885	-0.4324	0	48	1
I	126400	126599	1.813	-0.5039	0	48	1
I	126600	126799	1.762	-0.5549	0	48	1
I	126800	126999	1.724	-0.5934	0	48	1
I	127000	127199	1.752	-0.5652	0	48	1
I	127200	127399	1.684	-0.633	0	48	1
I	127400	127599	1.672	-0.6453	0	48	1
I	127600	127799	1.577	-0.7404	0	48	1
I	127800	127999	1.642	-0.6755	0	48	1
I	128000	128199	1.624	-0.6935	0	48	1
I	128200	128399	 1.62	-0.6971	0	48	1
I	128400	128599	1.823	-0.4946	0	48	1
I	128600	128799	2.004	-0.3129	0	48	1
I	128800	128999	 2.12	-0.197	0	48	1
I	129000	129199	2.571	0.2537	0	48	1
I	129200	129399	3.002	0.6848	0	48	1
I	129400	129599	3.136	0.8188	0	48	1
I	129600	129799	3.286	0.9684	0	48	1
I	129800	129999	3.348	1.031	1	48.5	0
I	130000	130199	3.126	0.8084	0	49	1
I	130200	130399	3.237	0.9197	0	49	1
I	130400	130599	2.695	0.3773	0	49	1
I	130600	130799	2.512	0.1945	0	49	1
I	130800	130999	2.392	0.07437	0	49	1
I	131000	131199	 2.28	-0.03717	0	49	1
I	131200	131399	2.143	-0.174	0	49	1
I	131400	131599	1.858	-0.4589	0	49	1
I	131600	131799	 1.56	-0.7578	0	49	1
I	131800	131999	 1.56	-0.7572	0	49	1
I	132000	132199	1.507	-0.8099	0	49	1
I	132200	132399	1.555	-0.7623	0	49	1
I	132400	132599	1.628	-0.6891	0	49	1
I	132600	132799	1.671	-0.6458	0	49	1
I	132800	132999	 1.88	-0.4375	0	49	1
I	133000	133199	1.902	-0.4152	0	49	1
I	133200	133399	 2.23	-0.08701	0	49	1
I	133400	133599	2.107	-0.2101	0	49	1
I	133600	133799	2.414	0.09676	0	49	1
I	133800	133999	2.544	0.227	0	49	1
I	134000	134199	2.777	0.4595	0	49	1
I	134200	134399	2.844	0.5266	0	49	1
I	134400	134599	2.796	0.4792	0	49	1
I	134600	134799	3.029	0.7121	1	49.5	0
I	134800	134999	2.926	0.6083	0	50	0
I	135000	135199	2.906	0.5884	0	50	0
I	135200	135399	2.845	0.5279	0	50	0
I	135400	135599	2.905	0.5881	0	50	0
I	135600	135799	3.115	0.7973	0	50	0
I	135800	135999	3.267	 0.95	0	50	0
I	136000	136199	3.444	1.126	0	50	0
I	136200	136399	  3.6	1.283	1	50.5	0
I	136400	136599	3.277	 0.96	0	51	1
I	136600	136799	3.056	0.7385	0	51	1
I	136800	136999	2.506	0.1886	0	51	1
I	137000	137199	2.291	-0.02624	0	51	1
I	137200	137399	2.181	-0.1367	0	51	1
I	137400	137599	2.034	-0.2832	0	51	1
I	137600	137799	1.851	-0.4663	0	51	1
I	137800	137999	1.694	-0.6236	0	51	1
I	138000	138199	1.472	-0.8458	0	51	1
I	138200	138399	1.486	-0.831	0	51	1
I	138400	138599	1.435	-0.8825	0	51	1
I	138600	138799	1.494	-0.8228	0	51	1
I	138800	138999	 1.53	-0.7875	0	51	1
I	139000	139199	1.614	-0.7034	0	51	1
I	139200	139399	1.805	-0.5127	0	51	1
I	139400	139599	1.829	-0.4885	0	51	1
I	139600	139799	 1.98	-0.3376	0	51	1
I	139800	139999	2.147	-0.17	0	51	1
I	140000	140199	2.419	0.1014	0	51	1
I	140200	140399	 2.51	0.1925	0	51	1
I	140400	140599	2.561	0.2432	1	51.5	0
I	140600	140799	2.486	0.169	0	52	0
I	140800	140999	2.482	0.1646	0	52	0
I	141000	141199	2.471	0.1537	0	52	0
I	141200	141399	2.663	0.3458	0	52	0
I	141400	141599	 2.61	0.2929	0	52	0
I	141600	141799	2.779	0.4616	0	52	0
I	141800	141999	2.931	0.6142	1	52.5	0
I	142000	142199	 2.76	0.4428	0	53	1
I	142200	142399	2.568	0.2508	0	53	1
I	142400	142599	2.522	0.2048	0	53	1
I	142600	142799	2.439	0.1215	0	53	1
I	142800	142999	2.158	-0.1592	0	53	1
I	143000	143199	2.407	0.08933	0	53	1
I	143200	143399	2.361	0.0441	0	53	1
I	143400	143599	2.715	0.3978	1	53.5	0
I	143600	143799	2.436	0.1185	0	54	1
I	143800	143999	2.499	0.1816	0	54	1
I	144000	144199	2.237	-0.08006	0	54	1
I	144200	144399	2.144	-0.1737	0	54	1
I	144400	144599	2.159	-0.1586	0	54	1
I	144600	144799	1.985	-0.332	0	54	1
I	144800	144999	1.922	-0.3958	0	54	1
I	145000	145199	1.777	-0.5405	0	54	1
I	145200	145399	1.493	-0.8244	0	54	1
I	145400	145599	1.365	-0.9519	0	54	1
I	145600	145799	1.241	-1.076	0	54	1
I	145800	145999	1.177	-1.14	0	54	1
I	146000	146199	1.139	-1.179	0	54	1
I	146200	146399	1.413	-0.9038	0	54	1
I	146400	146599	2.606	0.2884	0	54	1
I	146600	146799	2.791	0.4737	0	54	1
I	146800	146999	3.025	0.7076	1	54.5	0
I	147000	147199	3.013	0.6957	0	55	1
I	147200	147399	2.939	0.6221	0	55	1
I	147400	147599	 2.98	0.6629	0	55	1
I	147600	147799	2.926	0.6083	0	55	1
I	147800	147999	2.874	0.5566	0	55	1
I	148000	148199	2.772	0.4544	0	55	1
I	148200	148399	2.495	0.178	0	55	1
I	148400	148599	2.269	-0.04823	0	55	1
I	148600	148799	  2.1	-0.2168	0	55	1
I	148800	148999	1.978	-0.3397	0	55	1
I	149000	149199	1.542	-0.7749	0	55	1
I	149200	149399	1.823	-0.4942	0	55	1
I	149400	149599	 1.87	-0.4472	0	55	1
I	149600	149799	 2.21	-0.1076	0	55	1
I	149800	149999	2.478	0.1606	0	55	1
I	150000	150199	2.573	0.2555	0	55	1
I	150200	150399	2.967	0.6497	0	55	1
I	150400	150599	 3.15	0.8328	0	55	1
I	150600	150799	3.446	1.129	0	55	1
I	150800	150999	3.702	1.384	0	55	1
I	151000	151199	3.846	1.529	0	55	1
I	151200	151399	4.142	1.824	0	55	1
I	151400	151599	4.381	2.064	0	55	1
I	151600	151799	4.558	 2.24	0	55	1
I	151800	151999	 4.95	2.633	1	55.5	0
I	152000	152199	4.923	2.605	0	56	1
I	152200	152399	2.898	0.5807	0	56	1
I	152400	152599	 2.55	0.2324	0	56	1
I	152600	152799	2.019	-0.2988	0	56	1
I	152800	152999	1.989	-0.328	0	56	1
I	153000	153199	2.022	-0.2952	0	56	1
I	153200	153399	1.606	-0.7109	0	56	1
I	153400	153599	1.466	-0.8518	0	56	1
I	153600	153799	1.454	-0.8628	0	56	1
I	153800	153999	1.348	-0.9688	0	56	1
I	154000	154199	1.359	-0.9584	0	56	1
I	154200	154399	1.619	-0.6986	0	56	1
I	154400	154599	1.827	-0.4899	0	56	1
I	154600	154799	2.262	-0.05555	0	56	1
I	154800	154999	 2.93	0.6125	0	56	1
I	155000	155199	3.128	0.8111	0	56	1
I	155200	155399	3.094	0.7769	0	56	1
I	155400	155599	3.135	0.8173	0	56	1
I	155600	155799	3.043	0.7253	0	56	1
I	155800	155999	 3.38	1.062	0	56	1
I	156000	156199	3.566	1.249	1	56.5	0
I	156200	156399	 3.22	0.9031	0	57	1
I	156400	156599	2.924	0.6064	0	57	1
I	156600	156799	2.188	-0.1293	0	57	1
I	156800	156999	1.752	-0.5649	0	57	1
I	157000	157199	1.519	-0.7987	0	57	1
I	157200	157399	 1.43	-0.8877	0	57	1
I	157400	157599	1.527	-0.7906	0	57	1
I	157600	157799	2.686	0.3686	0	57	1
I	157800	157999	3.003	0.6859	0	57	1
I	158000	158199	 3.27	0.953	0	57	1
I	158200	158399	3.312	0.9945	0	57	1
I	158400	158599	3.469	1.152	0	57	1
I	158600	158799	3.511	1.194	0	57	1
I	158800	158999	3.614	1.297	1	57.5	0
I	159000	159199	3.552	1.235	0	58	1
I	159200	159399	3.502	1.185	0	58	1
I	159400	159599	 3.25	0.9331	0	58	1
I	159600	159799	2.993	0.6753	0	58	1
I	159800	159999	2.492	0.175	0	58	1
I	160000	160199	1.916	-0.4014	0	58	1
I	160200	160399	1.682	-0.6354	0	58	1
I	160400	160599	1.658	-0.6597	0	58	1
I	160600	160799	1.725	-0.5925	0	58	1
I	160800	160999	1.875	-0.4427	0	58	1
I	161000	161199	1.998	-0.3197	0	58	1
I	161200	161399	2.029	-0.2886	0	58	1
I	161400	161599	1.981	-0.336	0	58	1
I	161600	161799	1.902	-0.4155	0	58	1
I	161800	161999	2.028	-0.2896	0	58	1
I	162000	162199	2.209	-0.1081	0	58	1
I	162200	162399	2.352	0.03492	0	58	1
I	162400	162599	2.474	0.1563	0	58	1
I	162600	162799	2.522	0.2046	0	58	1
I	162800	162999	2.557	0.2396	1	58.5	0
I	163000	163199	2.331	0.01378	0	59	1
I	163200	163399	 2.18	-0.1377	0	59	1
I	163400	163599	 1.97	-0.3472	0	59	1
I	163600	163799	 1.81	-0.5077	0	59	1
I	163800	163999	1.969	-0.3478	0	59	1
I	164000	164199	2.178	-0.1396	0	59	1
I	164200	164399	2.487	0.1702	0	59	1
I	164400	164599	2.621	0.304	1	59.5	0
I	164600	164799	2.513	0.1956	0	60	1
I	164800	164999	2.351	0.03344	0	60	1
I	165000	165199	2.197	-0.1207	0	60	1
I	165200	165399	2.157	-0.1603	0	60	1
I	165400	165599	 2.17	-0.1476	0	60	1
I	165600	165799	2.291	-0.02596	0	60	1
I	165800	165999	2.536	0.2183	0	60	1
I	166000	166199	  2.6	0.2831	0	60	1
I	166200	166399	2.539	0.2219	0	60	1
I	166400	166599	2.777	0.4597	1	60.5	0
I	166600	166799	2.482	0.1646	0	61	0
I	166800	166999	2.552	0.2351	0	61	0
I	167000	167199	2.749	0.4319	0	61	0
I	167200	167399	2.892	0.5743	0	61	0
I	167400	167599	2.919	0.6014	0	61	0
I	167600	167799	3.002	0.6845	0	61	0
I	167800	167999	3.094	0.7766	1	61.5	0
I	168000	168199	3.043	0.7253	0	62	1
I	168200	168399	1.797	-0.5199	0	62	1
I	168400	168599	1.603	-0.714	0	62	1
I	168600	168799	1.573	-0.744	0	62	1
I	168800	168999	1.591	-0.7261	0	62	1
I	169000	169199	1.421	-0.8958	0	62	1
I	169200	169399	1.337	-0.9802	0	62	1
I	169400	169599	1.987	-0.3305	0	62	1
I	169600	169799	2.106	-0.2115	0	62	1
I	169800	169999	2.134	-0.1835	0	62	1
I	170000	170199	2.692	0.3743	0	62	1
I	170200	170399	3.148	0.831	0	62	1
I	170400	170599	3.327	 1.01	0	62	1
I	170600	170799	3.343	1.026	0	62	1
I	170800	170999	3.571	1.254	1	62.5	0
I	171000	171199	 3.53	1.213	0	63	1
I	171200	171399	2.886	0.5689	0	63	1
I	171400	171599	2.701	0.3842	0	63	1
I	171600	171799	2.324	0.00718	0	63	1
I	171800	171999	2.026	-0.291	0	63	1
I	172000	172199	1.755	-0.5623	0	63	1
I	172200	172399	1.604	-0.7129	0	63	1
I	172400	172599	1.539	-0.7778	0	63	1
I	172600	172799	 1.52	-0.7974	0	63	1
I	172800	172999	1.435	-0.8828	0	63	1
I	173000	173199	1.307	-1.01	0	63	1
I	173200	173399	1.408	-0.9095	0	63	1
I	173400	173599	 1.59	-0.7271	0	63	1
I	173600	173799	1.661	-0.656	0	63	1
I	173800	173999	2.069	-0.2482	0	63	1
I	174000	174199	2.598	0.2807	0	63	1
I	174200	174399	2.636	0.3192	0	63	1
I	174400	174599	2.736	0.4191	0	63	1
I	174600	174799	2.761	0.4438	1	63.5	0
I	174800	174999	2.668	0.3503	0	64	1
I	175000	175199	2.464	0.147	0	64	1
I	175200	175399	2.276	-0.04173	0	64	1
I	175400	175599	2.459	0.1422	0	64	1
I	175600	175799	2.609	0.2913	0	64	1
I	175800	175999	2.774	0.4564	1	64.5	0
I	176000	176199	2.476	0.159	0	65	0
I	176200	176399	2.372	0.05481	0	65	0
I	176400	176599	2.521	0.2037	0	65	0
I	176600	176799	2.482	0.1643	0	65	0
I	176800	176999	 2.56	0.2429	1	65.5	0
I	177000	177199	2.538	0.221	0	66	1
I	177200	177399	2.418	0.1008	0	66	1
I	177400	177599	2.173	-0.1442	0	66	1
I	177600	177799	2.009	-0.3079	0	66	1
I	177800	177999	 1.89	-0.4271	0	66	1
I	178000	178199	1.707	-0.6106	0	66	1
I	178200	178399	1.563	-0.7548	0	66	1
I	178400	178599	1.508	-0.8092	0	66	1
I	178600	178799	1.456	-0.8612	0	66	1
I	178800	178999	1.445	-0.8721	0	66	1
I	179000	179199	1.415	-0.9027	0	66	1
I	179200	179399	1.393	-0.9245	0	66	1
I	179400	179599	1.483	-0.8346	0	66	1
I	179600	179799	1.488	-0.8292	0	66	1
I	179800	179999	1.944	-0.3728	0	66	1
I	180000	180199	1.945	-0.3722	0	66	1
I	180200	180399	2.044	-0.2729	0	66	1
I	180400	180599	 2.05	-0.2673	0	66	1
I	180600	180799	1.955	-0.3622	0	66	1
I	180800	180999	1.894	-0.4234	0	66	1
I	181000	181199	1.785	-0.5322	0	66	1
I	181200	181399	1.664	-0.6537	0	66	1
I	181400	181599	1.882	-0.4353	0	66	1
I	181600	181799	1.928	-0.3889	0	66	1
I	181800	181999	2.175	-0.1422	0	66	1
I	182000	182199	2.118	-0.1997	0	66	1
I	182200	182399	2.241	-0.07652	0	66	1
I	182400	182599	2.484	0.1672	0	66	1
I	182600	182799	2.664	0.3463	0	66	1
I	182800	182999	2.801	0.4836	1	66.5	0
I	183000	183199	2.697	 0.38	0	67	1
I	183200	183399	2.484	0.1671	0	67	1
I	183400	183599	 2.36	0.04282	0	67	1
I	183600	183799	2.052	-0.2649	0	67	1
I	183800	183999	1.859	-0.4582	0	67	1
I	184000	184199	1.652	-0.6653	0	67	1
I	184200	184399	1.503	-0.8138	0	67	1
I	184400	184599	1.386	-0.9314	0	67	1
I	184600	184799	1.335	-0.9824	0	67	1
I	184800	184999	1.265	-1.052	0	67	1
I	185000	185199	1.239	-1.078	0	67	1
I	185200	185399	1.249	-1.068	0	67	1
I	185400	185599	1.417	-0.9003	0	67	1
I	185600	185799	1.618	-0.699	0	67	1
I	185800	185999	1.699	-0.6179	0	67	1
I	186000	186199	2.007	-0.3102	0	67	1
I	186200	186399	2.388	0.07084	0	67	1
I	186400	186599	2.418	0.1008	0	67	1
I	186600	186799	2.431	0.1132	1	67.5	0
I	186800	186999	2.358	0.04086	0	68	1
I	187000	187199	2.295	-0.02197	0	68	1
I	187200	187399	2.308	-0.009495	0	68	1
I	187400	187599	2.315	-0.002666	0	68	1
I	187600	187799	2.692	0.3752	1	68.5	0
I	187800	187999	2.578	0.2607	0	69	1
I	188000	188199	2.496	0.1786	0	69	1
I	188200	188399	2.279	-0.03837	0	69	1
I	188400	188599	1.988	-0.3297	0	69	1
I	188600	188799	1.611	-0.7062	0	69	1
I	188800	188999	1.529	-0.7886	0	69	1
I	189000	189199	1.347	-0.9703	0	69	1
I	189200	189399	1.316	-1.002	0	69	1
I	189400	189599	1.484	-0.8331	0	69	1
I	189600	189799	1.803	-0.5143	0	69	1
I	189800	189999	 1.89	-0.4274	0	69	1
I	190000	190199	1.935	-0.3826	0	69	1
I	190200	190399	2.042	-0.2753	0	69	1
I	190400	190599	2.139	-0.1778	0	69	1
I	190600	190799	 2.59	0.2731	0	69	1
I	190800	190999	2.958	0.6405	0	69	1
I	191000	191199	3.625	1.308	0	69	1
I	191200	191399	3.793	1.476	0	69	1
I	191400	191599	4.092	1.774	0	69	1
I	191600	191799	4.645	2.327	0	69	1
I	191800	191999	5.339	3.022	0	69	1
I	192000	192199	5.672	3.355	1	69.5	0
I	192200	192399	5.511	3.193	0	70	1
I	192400	192599	4.298	 1.98	0	70	1
I	192600	192799	3.926	1.609	0	70	1
I	192800	192999	3.634	1.316	0	70	1
I	193000	193199	1.876	-0.4409	0	70	1
I	193200	193399	1.559	-0.7584	0	70	1
I	193400	193599	1.465	-0.8526	0	70	1
I	193600	193799	 1.17	-1.147	0	70	1
I	193800	193999	1.297	-1.02	0	70	1
I	194000	194199	1.642	-0.6753	0	70	1
I	194200	194399	1.666	-0.6512	0	70	1
I	194400	194599	1.659	-0.6582	0	70	1
I	194600	194799	1.655	-0.6619	0	70	1
I	194800	194999	2.096	-0.2213	0	70	1
I	195000	195199	2.124	-0.1931	0	70	1
I	195200	195399	  2.1	-0.2171	0	70	1
I	195400	195599	2.083	-0.2341	0	70	1
I	195600	195799	2.086	-0.2314	0	70	1
I	195800	195999	 2.31	-0.007434	0	70	1
I	196000	196199	2.095	-0.2224	0	70	1
I	196200	196399	1.997	-0.3201	0	70	1
I	196400	196599	1.888	-0.429	0	70	1
I	196600	196799	1.583	-0.7344	0	70	1
I	196800	196999	1.511	-0.8063	0	70	1
I	197000	197199	1.714	-0.6033	0	70	1
I	197200	197399	1.726	-0.591	0	70	1
I	197400	197599	1.759	-0.5582	0	70	1
I	197600	197799	2.238	-0.07883	0	70	1
I	197800	197999	2.274	-0.04375	0	70	1
I	198000	198199	2.681	0.3638	0	70	1
I	198200	198399	 2.81	0.4926	0	70	1
I	198400	198599	3.063	0.7453	0	70	1
I	198600	198799	3.331	1.014	0	70	1
I	198800	198999	3.407	 1.09	0	70	1
I	199000	199199	3.832	1.515	1	70.5	0
I	199200	199399	3.832	1.515	0	71	1
I	199400	199599	 3.48	1.163	0	71	1
I	199600	199799	3.059	0.7417	0	71	1
I	199800	199999	2.899	0.5816	0	71	1
I	200000	200199	2.367	0.0496	0	71	1
I	200200	200399	2.102	-0.2153	0	71	1
I	200400	200599	1.965	-0.3524	0	71	1
I	200600	200799	1.778	-0.5389	0	71	1
I	200800	200999	 1.58	-0.7376	0	71	1
I	201000	201199	1.525	-0.7921	0	71	1
I	201200	201399	1.715	-0.6024	0	71	1
I	201400	201599	1.747	-0.5702	0	71	1
I	201600	201799	1.715	-0.6022	0	71	1
I	201800	201999	1.746	-0.5712	0	71	1
I	202000	202199	1.704	-0.6132	0	71	1
I	202200	202399	1.679	-0.6383	0	71	1
I	202400	202599	1.579	-0.7379	0	71	1
I	202600	202799	1.735	-0.5825	0	71	1
I	202800	202999	1.796	-0.5216	0	71	1
I	203000	203199	1.936	-0.381	0	71	1
I	203200	203399	2.061	-0.2564	0	71	1
I	203400	203599	2.176	-0.1414	0	71	1
I	203600	203799	2.209	-0.1085	0	71	1
I	203800	203999	2.303	-0.01389	0	71	1
I	204000	204199	2.329	0.01167	0	71	1
I	204200	204399	2.646	0.3292	0	71	1
I	204400	204599	2.795	0.4777	0	71	1
I	204600	204799	2.928	0.6107	1	71.5	0
I	204800	204999	2.911	0.5936	0	72	1
I	205000	205199	 2.82	0.5027	0	72	1
I	205200	205399	2.425	0.1079	0	72	1
I	205400	205599	 2.27	-0.04745	0	72	1
I	205600	205799	1.857	-0.4607	0	72	1
I	205800	205999	1.619	-0.6986	0	72	1
I	206000	206199	1.677	-0.6404	0	72	1
I	206200	206399	1.787	-0.5305	0	72	1
I	206400	206599	1.778	-0.5396	0	72	1
I	206600	206799	1.872	-0.4457	0	72	1
I	206800	206999	1.877	-0.44	0	72	1
I	207000	207199	2.056	-0.2616	0	72	1
I	207200	207399	2.002	-0.3149	0	72	1
I	207400	207599	 2.23	-0.08734	0	72	1
I	207600	207799	2.598	0.2805	0	72	1
I	207800	207999	2.826	0.5085	0	72	1
I	208000	208199	3.018	0.7004	0	72	1
I	208200	208399	3.149	0.8314	0	72	1
I	208400	208599	3.243	0.926	1	72.5	0
I	208600	208799	3.021	0.7032	0	73	1
I	208800	208999	 2.96	0.6427	0	73	1
I	209000	209199	2.847	0.5295	0	73	1
I	209200	209399	2.607	0.2901	0	73	1
I	209400	209599	1.787	-0.5303	0	73	1
I	209600	209799	1.463	-0.8548	0	73	1
I	209800	209999	1.484	-0.8335	0	73	1
I	210000	210199	1.412	-0.9051	0	73	1
I	210200	210399	1.457	-0.8605	0	73	1
I	210400	210599	1.506	-0.8117	0	73	1
I	210600	210799	1.686	-0.6314	0	73	1
I	210800	210999	1.835	-0.4825	0	73	1
I	211000	211199	1.951	-0.3665	0	73	1
I	211200	211399	2.173	-0.1448	0	73	1
I	211400	211599	2.277	-0.03997	0	73	1
I	211600	211799	2.299	-0.01846	0	73	1
I	211800	211999	2.287	-0.03053	0	73	1
I	212000	212199	2.231	-0.08669	0	73	1
I	212200	212399	2.146	-0.1717	0	73	1
I	212400	212599	1.872	-0.4454	0	73	1
I	212600	212799	1.661	-0.6558	0	73	1
I	212800	212999	1.613	-0.7038	0	73	1
I	213000	213199	1.623	-0.6941	0	73	1
I	213200	213399	1.404	-0.9128	0	73	1
I	213400	213599	1.412	-0.9054	0	73	1
I	213600	213799	1.544	-0.7729	0	73	1
I	213800	213999	1.751	-0.5658	0	73	1
I	214000	214199	1.839	-0.4781	0	73	1
I	214200	214399	 1.94	-0.3772	0	73	1
I	214400	214599	1.974	-0.3431	0	73	1
I	214600	214799	2.066	-0.2515	0	73	1
I	214800	214999	2.136	-0.181	0	73	1
I	215000	215199	2.148	-0.1693	0	73	1
I	215200	215399	2.102	-0.2157	0	73	1
I	215400	215599	2.171	-0.1459	0	73	1
I	215600	215799	2.089	-0.2286	0	73	1
I	215800	215999	2.218	-0.09918	0	73	1
I	216000	216199	1.708	-0.609	0	73	1
I	216200	216399	1.713	-0.6038	0	73	1
I	216400	216599	1.683	-0.6346	0	73	1
I	216600	216799	1.564	-0.753	0	73	1
I	216800	216999	1.609	-0.7083	0	73	1
I	217000	217199	1.692	-0.6252	0	73	1
I	217200	217399	  1.9	-0.4173	0	73	1
I	217400	217599	2.005	-0.3127	0	73	1
I	217600	217799	 2.21	-0.1072	0	73	1
I	217800	217999	2.285	-0.03228	0	73	1
I	218000	218199	2.176	-0.1412	0	73	1
I	218200	218399	2.248	-0.06888	0	73	1
I	218400	218599	    2	-0.3172	0	73	1
I	218600	218799	2.038	-0.2793	0	73	1
I	218800	218999	1.906	-0.4114	0	73	1
I	219000	219199	 1.67	-0.6471	0	73	1
I	219200	219399	1.355	-0.9624	0	73	1
I	219400	219599	1.385	-0.9323	0	73	1
I	219600	219799	1.321	-0.9959	0	73	1
I	219800	219999	1.302	-1.015	0	73	1
I	220000	220199	1.373	-0.9441	0	73	1
I	220200	220399	1.459	-0.8583	0	73	1
I	220400	220599	1.566	-0.7509	0	73	1
I	220600	220799	1.883	-0.4343	0	73	1
I	220800	220999	1.996	-0.3214	0	73	1
I	221000	221199	2.091	-0.2262	0	73	1
I	221200	221399	2.265	-0.05252	0	73	1
I	221400	221599	2.289	-0.02856	0	73	1
I	221600	221799	2.332	0.01439	0	73	1
I	221800	221999	2.374	0.05663	1	73.5	0
I	222000	222199	2.313	-0.004717	0	74	1
I	222200	222399	 2.05	-0.2669	0	74	1
I	222400	222599	1.742	-0.5757	0	74	1
I	222600	222799	1.535	-0.7821	0	74	1
I	222800	222999	1.441	-0.8762	0	74	1
I	223000	223199	1.434	-0.8837	0	74	1
I	223200	223399	1.487	-0.8299	0	74	1
I	223400	223599	1.812	-0.5049	0	74	1
I	223600	223799	2.321	0.003329	0	74	1
I	223800	223999	2.607	0.2899	0	74	1
I	224000	224199	2.691	0.3733	0	74	1
I	224200	224399	 2.84	0.5226	0	74	1
I	224400	224599	3.051	0.7339	1	74.5	0
I	224600	224799	 2.99	0.6725	0	75	1
I	224800	224999	2.918	0.6005	0	75	1
I	225000	225199	2.685	0.368	0	75	1
I	225200	225399	2.555	0.2374	0	75	1
I	225400	225599	2.389	0.07174	0	75	1
I	225600	225799	2.059	-0.2586	0	75	1
I	225800	225999	1.845	-0.4726	0	75	1
I	226000	226199	1.682	-0.6353	0	75	1
I	226200	226399	1.573	-0.7444	0	75	1
I	226400	226599	1.465	-0.8522	0	75	1
I	226600	226799	 1.21	-1.107	0	75	1
I	226800	226999	  1.1	-1.218	0	75	1
I	227000	227199	1.152	-1.166	0	75	1
I	227200	227399	1.226	-1.091	0	75	1
I	227400	227599	1.867	-0.4507	0	75	1
I	227600	227799	1.906	-0.4117	0	75	1
I	227800	227999	2.431	0.1139	0	75	1
I	228000	228199	2.631	0.3134	0	75	1
I	228200	228399	3.019	0.7016	0	75	1
I	228400	228599	3.491	1.173	0	75	1
I	228600	228799	3.559	1.242	0	75	1
I	228800	228999	3.954	1.637	0	75	1
I	229000	229199	3.729	1.411	0	75	1
I	229200	229399	4.367	 2.05	0	75	1
I	229400	229599	  4.6	2.282	0	75	1
I	229600	229799	4.887	 2.57	1	75.5	0
I	229800	229999	4.393	2.076	0	76	1
I	230000	230199	4.301	1.984	0	76	1
I	230200	230399	4.163	1.846	0	76	1
I	230400	230599	3.972	1.654	0	76	1
I	230600	230799	    4	1.683	0	76	1
I	230800	230999	3.854	1.537	0	76	1
I	231000	231199	3.776	1.458	0	76	1
I	231200	231399	3.816	1.499	0	76	1
I	231400	231599	3.124	0.8071	0	76	1
I	231600	231799	2.621	0.3037	0	76	1
I	231800	231999	1.924	-0.3929	0	76	1
I	232000	232199	1.693	-0.624	0	76	1
I	232200	232399	1.773	-0.5439	0	76	1
I	232400	232599	1.824	-0.493	0	76	1
I	232600	232799	2.142	-0.1755	0	76	1
I	232800	232999	 2.43	0.1127	0	76	1
I	233000	233199	 2.68	0.3628	1	76.5	0
I	233200	233399	2.352	0.03486	0	77	1
I	233400	233599	 2.24	-0.07693	0	77	1
I	233600	233799	 2.09	-0.2277	0	77	1
I	233800	233999	1.816	-0.5013	0	77	1
I	234000	234199	1.756	-0.5615	0	77	1
I	234200	234399	1.829	-0.4885	0	77	1
I	234400	234599	2.006	-0.3111	0	77	1
I	234600	234799	2.259	-0.05847	0	77	1
I	234800	234999	2.397	0.07943	0	77	1
I	235000	235199	2.539	0.2218	0	77	1
I	235200	235399	2.508	0.1906	0	77	1
I	235400	235599	2.551	0.2339	1	77.5	0
I	235600	235799	2.484	0.1672	0	78	0
I	235800	235999	2.468	0.151	0	78	0
I	236000	236199	2.567	0.2493	1	78.5	0
I	236200	236399	2.389	0.0721	0	79	1
I	236400	236599	2.307	-0.01044	0	79	1
I	236600	236799	 2.09	-0.2272	0	79	1
I	236800	236999	1.832	-0.4848	0	79	1
I	237000	237199	1.627	-0.69	0	79	1
I	237200	237399	1.484	-0.8331	0	79	1
I	237400	237599	1.185	-1.132	0	79	1
I	237600	237799	1.477	-0.8405	0	79	1
I	237800	237999	 1.93	-0.3874	0	79	1
I	238000	238199	2.118	-0.1991	0	79	1
I	238200	238399	2.258	-0.05907	0	79	1
I	238400	238599	2.278	-0.03904	0	79	1
I	238600	238799	2.264	-0.05356	0	79	1
I	238800	238999	2.124	-0.193	0	79	1
I	239000	239199	2.203	-0.1147	0	79	1
I	239200	239399	2.742	0.4252	0	79	1
I	239400	239599	3.241	0.9236	0	79	1
I	239600	239799	3.875	1.558	0	79	1
I	239800	239999	4.477	2.159	0	79	1
I	240000	240199	4.578	2.261	1	79.5	0
I	240200	240399	4.236	1.919	0	80	0
I	240400	240599	4.212	1.895	0	80	0
I	240600	240799	4.948	2.631	0	80	0
I	240800	240999	5.465	3.148	1	80.5	0
I	241000	241199	3.898	1.581	0	81	1
I	241200	241399	 3.45	1.132	0	81	1
I	241400	241599	2.438	0.1204	0	81	1
I	241600	241799	 1.75	-0.5668	0	81	1
I	241800	241999	1.104	-1.213	0	81	1
I	242000	242199	0.9593	-1.358	0	81	1
I	242200	242399	0.9073	-1.41	0	81	1
I	242400	242599	0.9399	-1.377	0	81	1
I	242600	242799	 1.32	-0.9969	0	81	1
I	242800	242999	1.671	-0.6466	0	81	1
I	243000	243199	1.937	-0.3799	0	81	1
I	243200	243399	2.032	-0.2853	0	81	1
I	243400	243599	2.237	-0.08034	0	81	1
I	243600	243799	2.617	0.2993	0	81	1
I	243800	243999	2.772	0.4548	0	81	1
