bin	chr	start	end
1363	I	272400	272599
1364	I	272600	272799
1365	I	272800	272999
1366	I	273000	273199
1367	I	273200	273399
1368	I	273400	273599
1369	I	273600	273799
1370	I	273800	273999
1371	I	274000	274199
1372	I	274200	274399
1373	I	274400	274599
1374	I	274600	274799
1375	I	274800	274999
1376	I	275000	275199
1377	I	275200	275399
1378	I	275400	275599
1379	I	275600	275799
1380	I	275800	275999
1381	I	276000	276199
1382	I	276200	276399
1383	I	276400	276599
1384	I	276600	276799
1385	I	276800	276999
1386	I	277000	277199
1387	I	277200	277399
1388	I	277400	277599
1389	I	277600	277799
1390	I	277800	277999
1391	I	278000	278199
1392	I	278200	278399
1393	I	278400	278599
1394	I	278600	278799
1395	I	278800	278999
1396	I	279000	279199
1397	I	279200	279399
1398	I	279400	279599
1399	I	279600	279799
1400	I	279800	279999
1401	I	280000	280199
1402	I	280200	280399
1403	I	280400	280599
1404	I	280600	280799
1405	I	280800	280999
1406	I	281000	281199
1407	I	281200	281399
1408	I	281400	281599
1409	I	281600	281799
1410	I	281800	281999
1411	I	282000	282199
1412	I	282200	282399
1413	I	282400	282599
1414	I	282600	282799
1415	I	282800	282999
1416	I	283000	283199
1417	I	283200	283399
1418	I	283400	283599
1419	I	283600	283799
1420	I	283800	283999
1421	I	284000	284199
1422	I	284200	284399
1423	I	284400	284599
1424	I	284600	284799
1425	I	284800	284999
1426	I	285000	285199
1427	I	285200	285399
1428	I	285400	285599
1429	I	285600	285799
1430	I	285800	285999
1431	I	286000	286199
1432	I	286200	286399
1433	I	286400	286599
1434	I	286600	286799
1435	I	286800	286999
1436	I	287000	287199
1437	I	287200	287399
1438	I	287400	287599
1439	I	287600	287799
1440	I	287800	287999
1441	I	288000	288199
1442	I	288200	288399
1443	I	288400	288599
1444	I	288600	288799
1445	I	288800	288999
1446	I	289000	289199
1447	I	289200	289399
1448	I	289400	289599
1449	I	289600	289799
1450	I	289800	289999
1451	I	290000	290199
1452	I	290200	290399
1453	I	290400	290599
1454	I	290600	290799
1455	I	290800	290999
1456	I	291000	291199
1457	I	291200	291399
1458	I	291400	291599
1459	I	291600	291799
1460	I	291800	291999
1461	I	292000	292199
1462	I	292200	292399
1463	I	292400	292599
1464	I	292600	292799
1465	I	292800	292999
1466	I	293000	293199
1467	I	293200	293399
1468	I	293400	293599
1469	I	293600	293799
1470	I	293800	293999
1471	I	294000	294199
1472	I	294200	294399
1473	I	294400	294599
1474	I	294600	294799
1475	I	294800	294999
1476	I	295000	295199
1477	I	295200	295399
1478	I	295400	295599
1479	I	295600	295799
1480	I	295800	295999
1481	I	296000	296199
1482	I	296200	296399
1483	I	296400	296599
1484	I	296600	296799
1485	I	296800	296999
1486	I	297000	297199
1487	I	297200	297399
1488	I	297400	297599
1489	I	297600	297799
1490	I	297800	297999
1491	I	298000	298199
1492	I	298200	298399
1493	I	298400	298599
1494	I	298600	298799
1495	I	298800	298999
1496	I	299000	299199
1497	I	299200	299399
1498	I	299400	299599
1499	I	299600	299799
1500	I	299800	299999
1501	I	300000	300199
1502	I	300200	300399
1503	I	300400	300599
1504	I	300600	300799
1505	I	300800	300999
1506	I	301000	301199
1507	I	301200	301399
1508	I	301400	301599
1509	I	301600	301799
1510	I	301800	301999
1511	I	302000	302199
1512	I	302200	302399
1513	I	302400	302599
1514	I	302600	302799
1515	I	302800	302999
1516	I	303000	303199
1517	I	303200	303399
1518	I	303400	303599
1519	I	303600	303799
1520	I	303800	303999
1521	I	304000	304199
1522	I	304200	304399
1523	I	304400	304599
1524	I	304600	304799
1525	I	304800	304999
1526	I	305000	305199
1527	I	305200	305399
1528	I	305400	305599
1529	I	305600	305799
1530	I	305800	305999
1531	I	306000	306199
1532	I	306200	306399
1533	I	306400	306599
1534	I	306600	306799
1535	I	306800	306999
1536	I	307000	307199
1537	I	307200	307399
1538	I	307400	307599
1539	I	307600	307799
1540	I	307800	307999
1541	I	308000	308199
1542	I	308200	308399
1543	I	308400	308599
1544	I	308600	308799
1545	I	308800	308999
1546	I	309000	309199
1547	I	309200	309399
1548	I	309400	309599
1549	I	309600	309799
1550	I	309800	309999
1551	I	310000	310199
1552	I	310200	310399
1553	I	310400	310599
1554	I	310600	310799
1555	I	310800	310999
1556	I	311000	311199
1557	I	311200	311399
1558	I	311400	311599
1559	I	311600	311799
1560	I	311800	311999
1561	I	312000	312199
1562	I	312200	312399
1563	I	312400	312599
1564	I	312600	312799
1565	I	312800	312999
1566	I	313000	313199
1567	I	313200	313399
1568	I	313400	313599
1569	I	313600	313799
1570	I	313800	313999
1571	I	314000	314199
1572	I	314200	314399
1573	I	314400	314599
1574	I	314600	314799
1575	I	314800	314999
1576	I	315000	315199
1577	I	315200	315399
1578	I	315400	315599
1579	I	315600	315799
1580	I	315800	315999
1581	I	316000	316199
1582	I	316200	316399
1583	I	316400	316599
1584	I	316600	316799
1585	I	316800	316999
1586	I	317000	317199
1587	I	317200	317399
1588	I	317400	317599
1589	I	317600	317799
1590	I	317800	317999
1591	I	318000	318199
1592	I	318200	318399
1593	I	318400	318599
1594	I	318600	318799
1595	I	318800	318999
1596	I	319000	319199
1597	I	319200	319399
1598	I	319400	319599
1599	I	319600	319799
1600	I	319800	319999
1601	I	320000	320199
1602	I	320200	320399
1603	I	320400	320599
1604	I	320600	320799
1605	I	320800	320999
1606	I	321000	321199
1607	I	321200	321399
1608	I	321400	321599
1609	I	321600	321799
1610	I	321800	321999
1611	I	322000	322199
1612	I	322200	322399
1613	I	322400	322599
1614	I	322600	322799
1615	I	322800	322999
1616	I	323000	323199
1617	I	323200	323399
1618	I	323400	323599
1619	I	323600	323799
1620	I	323800	323999
1621	I	324000	324199
1622	I	324200	324399
1623	I	324400	324599
1624	I	324600	324799
1625	I	324800	324999
1626	I	325000	325199
1627	I	325200	325399
1628	I	325400	325599
1629	I	325600	325799
1630	I	325800	325999
1631	I	326000	326199
1632	I	326200	326399
1633	I	326400	326599
1634	I	326600	326799
1635	I	326800	326999
1636	I	327000	327199
1637	I	327200	327399
1638	I	327400	327599
1639	I	327600	327799
1640	I	327800	327999
1641	I	328000	328199
1642	I	328200	328399
1643	I	328400	328599
1644	I	328600	328799
1645	I	328800	328999
1646	I	329000	329199
1647	I	329200	329399
1648	I	329400	329599
1649	I	329600	329799
1650	I	329800	329999
1651	I	330000	330199
1652	I	330200	330399
1653	I	330400	330599
1654	I	330600	330799
1655	I	330800	330999
1656	I	331000	331199
1657	I	331200	331399
1658	I	331400	331599
1659	I	331600	331799
1660	I	331800	331999
1661	I	332000	332199
1662	I	332200	332399
1663	I	332400	332599
1664	I	332600	332799
1665	I	332800	332999
1666	I	333000	333199
1667	I	333200	333399
1668	I	333400	333599
1669	I	333600	333799
1670	I	333800	333999
1671	I	334000	334199
1672	I	334200	334399
1673	I	334400	334599
1674	I	334600	334799
1675	I	334800	334999
1676	I	335000	335199
1677	I	335200	335399
1678	I	335400	335599
1679	I	335600	335799
1680	I	335800	335999
1681	I	336000	336199
1682	I	336200	336399
1683	I	336400	336599
1684	I	336600	336799
1685	I	336800	336999
1686	I	337000	337199
1687	I	337200	337399
1688	I	337400	337599
1689	I	337600	337799
1690	I	337800	337999
1691	I	338000	338199
1692	I	338200	338399
1693	I	338400	338599
1694	I	338600	338799
1695	I	338800	338999
1696	I	339000	339199
1697	I	339200	339399
1698	I	339400	339599
1699	I	339600	339799
1700	I	339800	339999
1701	I	340000	340199
1702	I	340200	340399
1703	I	340400	340599
1704	I	340600	340799
1705	I	340800	340999
1706	I	341000	341199
1707	I	341200	341399
1708	I	341400	341599
1709	I	341600	341799
1710	I	341800	341999
1711	I	342000	342199
1712	I	342200	342399
1713	I	342400	342599
1714	I	342600	342799
1715	I	342800	342999
1716	I	343000	343199
1717	I	343200	343399
1718	I	343400	343599
1719	I	343600	343799
1720	I	343800	343999
1721	I	344000	344199
1722	I	344200	344399
1723	I	344400	344599
1724	I	344600	344799
1725	I	344800	344999
1726	I	345000	345199
1727	I	345200	345399
1728	I	345400	345599
1729	I	345600	345799
1730	I	345800	345999
1731	I	346000	346199
1732	I	346200	346399
1733	I	346400	346599
1734	I	346600	346799
1735	I	346800	346999
1736	I	347000	347199
1737	I	347200	347399
1738	I	347400	347599
1739	I	347600	347799
1740	I	347800	347999
1741	I	348000	348199
1742	I	348200	348399
1743	I	348400	348599
1744	I	348600	348799
1745	I	348800	348999
1746	I	349000	349199
1747	I	349200	349399
1748	I	349400	349599
1749	I	349600	349799
1750	I	349800	349999
1751	I	350000	350199
1752	I	350200	350399
1753	I	350400	350599
1754	I	350600	350799
1755	I	350800	350999
1756	I	351000	351199
1757	I	351200	351399
1758	I	351400	351599
1759	I	351600	351799
1760	I	351800	351999
1761	I	352000	352199
1762	I	352200	352399
1763	I	352400	352599
1764	I	352600	352799
1765	I	352800	352999
1766	I	353000	353199
1767	I	353200	353399
1768	I	353400	353599
1769	I	353600	353799
1770	I	353800	353999
1771	I	354000	354199
1772	I	354200	354399
1773	I	354400	354599
1774	I	354600	354799
1775	I	354800	354999
1776	I	355000	355199
1777	I	355200	355399
1778	I	355400	355599
1779	I	355600	355799
1780	I	355800	355999
1781	I	356000	356199
1782	I	356200	356399
1783	I	356400	356599
1784	I	356600	356799
1785	I	356800	356999
1786	I	357000	357199
1787	I	357200	357399
1788	I	357400	357599
1789	I	357600	357799
1790	I	357800	357999
1791	I	358000	358199
1792	I	358200	358399
1793	I	358400	358599
1794	I	358600	358799
1795	I	358800	358999
1796	I	359000	359199
1797	I	359200	359399
1798	I	359400	359599
1799	I	359600	359799
1800	I	359800	359999
1801	I	360000	360199
1802	I	360200	360399
1803	I	360400	360599
1804	I	360600	360799
1805	I	360800	360999
1806	I	361000	361199
1807	I	361200	361399
1808	I	361400	361599
1809	I	361600	361799
1810	I	361800	361999
1811	I	362000	362199
1812	I	362200	362399
1813	I	362400	362599
1814	I	362600	362799
1815	I	362800	362999
1816	I	363000	363199
1817	I	363200	363399
1818	I	363400	363599
1819	I	363600	363799
1820	I	363800	363999
1821	I	364000	364199
1822	I	364200	364399
1823	I	364400	364599
1824	I	364600	364799
1825	I	364800	364999
1826	I	365000	365199
1827	I	365200	365399
1828	I	365400	365599
1829	I	365600	365799
1830	I	365800	365999
1831	I	366000	366199
1832	I	366200	366399
1833	I	366400	366599
1834	I	366600	366799
1835	I	366800	366999
1836	I	367000	367199
1837	I	367200	367399
1838	I	367400	367599
1839	I	367600	367799
1840	I	367800	367999
1841	I	368000	368199
1842	I	368200	368399
1843	I	368400	368599
1844	I	368600	368799
1845	I	368800	368999
1846	I	369000	369199
1847	I	369200	369399
1848	I	369400	369599
1849	I	369600	369799
1850	I	369800	369999
1851	I	370000	370199
1852	I	370200	370399
1853	I	370400	370599
1854	I	370600	370799
1855	I	370800	370999
1856	I	371000	371199
1857	I	371200	371399
1858	I	371400	371599
1859	I	371600	371799
1860	I	371800	371999
1861	I	372000	372199
1862	I	372200	372399
1863	I	372400	372599
1864	I	372600	372799
1865	I	372800	372999
1866	I	373000	373199
1867	I	373200	373399
1868	I	373400	373599
1869	I	373600	373799
1870	I	373800	373999
1871	I	374000	374199
1872	I	374200	374399
1873	I	374400	374599
1874	I	374600	374799
1875	I	374800	374999
1876	I	375000	375199
1877	I	375200	375399
1878	I	375400	375599
1879	I	375600	375799
1880	I	375800	375999
1881	I	376000	376199
1882	I	376200	376399
1883	I	376400	376599
1884	I	376600	376799
1885	I	376800	376999
1886	I	377000	377199
1887	I	377200	377399
1888	I	377400	377599
1889	I	377600	377799
1890	I	377800	377999
1891	I	378000	378199
1892	I	378200	378399
1893	I	378400	378599
1894	I	378600	378799
1895	I	378800	378999
1896	I	379000	379199
1897	I	379200	379399
1898	I	379400	379599
1899	I	379600	379799
1900	I	379800	379999
1901	I	380000	380199
1902	I	380200	380399
1903	I	380400	380599
1904	I	380600	380799
1905	I	380800	380999
1906	I	381000	381199
1907	I	381200	381399
1908	I	381400	381599
1909	I	381600	381799
1910	I	381800	381999
1911	I	382000	382199
1912	I	382200	382399
1913	I	382400	382599
1914	I	382600	382799
1915	I	382800	382999
1916	I	383000	383199
1917	I	383200	383399
1918	I	383400	383599
1919	I	383600	383799
1920	I	383800	383999
1921	I	384000	384199
1922	I	384200	384399
1923	I	384400	384599
1924	I	384600	384799
1925	I	384800	384999
1926	I	385000	385199
1927	I	385200	385399
1928	I	385400	385599
1929	I	385600	385799
1930	I	385800	385999
1931	I	386000	386199
1932	I	386200	386399
1933	I	386400	386599
1934	I	386600	386799
1935	I	386800	386999
1936	I	387000	387199
1937	I	387200	387399
1938	I	387400	387599
1939	I	387600	387799
1940	I	387800	387999
1941	I	388000	388199
1942	I	388200	388399
1943	I	388400	388599
1944	I	388600	388799
1945	I	388800	388999
1946	I	389000	389199
1947	I	389200	389399
1948	I	389400	389599
1949	I	389600	389799
1950	I	389800	389999
1951	I	390000	390199
1952	I	390200	390399
1953	I	390400	390599
1954	I	390600	390799
1955	I	390800	390999
1956	I	391000	391199
1957	I	391200	391399
1958	I	391400	391599
1959	I	391600	391799
1960	I	391800	391999
1961	I	392000	392199
1962	I	392200	392399
1963	I	392400	392599
1964	I	392600	392799
1965	I	392800	392999
1966	I	393000	393199
1967	I	393200	393399
1968	I	393400	393599
1969	I	393600	393799
1970	I	393800	393999
1971	I	394000	394199
1972	I	394200	394399
1973	I	394400	394599
1974	I	394600	394799
1975	I	394800	394999
1976	I	395000	395199
1977	I	395200	395399
1978	I	395400	395599
1979	I	395600	395799
1980	I	395800	395999
1981	I	396000	396199
1982	I	396200	396399
1983	I	396400	396599
1984	I	396600	396799
1985	I	396800	396999
1986	I	397000	397199
1987	I	397200	397399
1988	I	397400	397599
1989	I	397600	397799
1990	I	397800	397999
1991	I	398000	398199
1992	I	398200	398399
1993	I	398400	398599
1994	I	398600	398799
1995	I	398800	398999
1996	I	399000	399199
1997	I	399200	399399
1998	I	399400	399599
1999	I	399600	399799
2000	I	399800	399999
2001	I	400000	400199
2002	I	400200	400399
2003	I	400400	400599
2004	I	400600	400799
2005	I	400800	400999
2006	I	401000	401199
2007	I	401200	401399
2008	I	401400	401599
2009	I	401600	401799
2010	I	401800	401999
2011	I	402000	402199
2012	I	402200	402399
2013	I	402400	402599
2014	I	402600	402799
2015	I	402800	402999
2016	I	403000	403199
2017	I	403200	403399
2018	I	403400	403599
2019	I	403600	403799
2020	I	403800	403999
2021	I	404000	404199
2022	I	404200	404399
2023	I	404400	404599
2024	I	404600	404799
2025	I	404800	404999
2026	I	405000	405199
2027	I	405200	405399
2028	I	405400	405599
2029	I	405600	405799
2030	I	405800	405999
2031	I	406000	406199
2032	I	406200	406399
2033	I	406400	406599
2034	I	406600	406799
2035	I	406800	406999
2036	I	407000	407199
2037	I	407200	407399
2038	I	407400	407599
2039	I	407600	407799
2040	I	407800	407999
2041	I	408000	408199
2042	I	408200	408399
2043	I	408400	408599
2044	I	408600	408799
2045	I	408800	408999
2046	I	409000	409199
2047	I	409200	409399
2048	I	409400	409599
2049	I	409600	409799
2050	I	409800	409999
2051	I	410000	410199
2052	I	410200	410399
2053	I	410400	410599
2054	I	410600	410799
2055	I	410800	410999
2056	I	411000	411199
2057	I	411200	411399
2058	I	411400	411599
2059	I	411600	411799
2060	I	411800	411999
2061	I	412000	412199
2062	I	412200	412399
2063	I	412400	412599
2064	I	412600	412799
2065	I	412800	412999
2066	I	413000	413199
2067	I	413200	413399
2068	I	413400	413599
2069	I	413600	413799
2070	I	413800	413999
2071	I	414000	414199
2072	I	414200	414399
2073	I	414400	414599
2074	I	414600	414799
2075	I	414800	414999
2076	I	415000	415199
2077	I	415200	415399
2078	I	415400	415599
2079	I	415600	415799
2080	I	415800	415999
2081	I	416000	416199
2082	I	416200	416399
2083	I	416400	416599
2084	I	416600	416799
2085	I	416800	416999
2086	I	417000	417199
2087	I	417200	417399
2088	I	417400	417599
2089	I	417600	417799
2090	I	417800	417999
2091	I	418000	418199
2092	I	418200	418399
2093	I	418400	418599
2094	I	418600	418799
2095	I	418800	418999
2096	I	419000	419199
2097	I	419200	419399
2098	I	419400	419599
2099	I	419600	419799
2100	I	419800	419999
2101	I	420000	420199
2102	I	420200	420399
2103	I	420400	420599
2104	I	420600	420799
2105	I	420800	420999
2106	I	421000	421199
2107	I	421200	421399
2108	I	421400	421599
2109	I	421600	421799
2110	I	421800	421999
2111	I	422000	422199
2112	I	422200	422399
2113	I	422400	422599
2114	I	422600	422799
2115	I	422800	422999
2116	I	423000	423199
2117	I	423200	423399
2118	I	423400	423599
2119	I	423600	423799
2120	I	423800	423999
2121	I	424000	424199
2122	I	424200	424399
2123	I	424400	424599
2124	I	424600	424799
2125	I	424800	424999
2126	I	425000	425199
2127	I	425200	425399
2128	I	425400	425599
2129	I	425600	425799
2130	I	425800	425999
2131	I	426000	426199
2132	I	426200	426399
2133	I	426400	426599
2134	I	426600	426799
2135	I	426800	426999
2136	I	427000	427199
2137	I	427200	427399
2138	I	427400	427599
2139	I	427600	427799
2140	I	427800	427999
2141	I	428000	428199
2142	I	428200	428399
2143	I	428400	428599
2144	I	428600	428799
2145	I	428800	428999
2146	I	429000	429199
